,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Hide on bush,pleroma chronou,Wesley Warren Jr,GOOD GAME GG EZ,Jænsen,dajor25,Percy Magic,M1dLaoBan,Disabled Chattt,boiat nastana
923,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
924,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
925,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
926,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
927,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
928,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
929,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
930,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
931,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
932,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
933,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
934,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
935,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
936,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
937,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
938,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
939,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
940,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
941,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
942,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
943,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
944,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
945,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
946,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
947,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
948,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
949,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
950,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
951,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
952,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
953,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
954,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
955,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
956,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
957,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
958,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
959,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
960,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
961,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
962,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
963,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
964,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
965,Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
966,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
967,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
968,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
969,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
970,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
971,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
972,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
973,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
974,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
975,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
976,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
977,Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
978,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
979,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
980,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
981,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
982,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
983,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
984,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005945754598985,0.0011092079882732,0.0002579321413477,0.000213952231747,0.0005665002268306,0.0004295926368623,0.0002362566593906,0.0002606849551167,0.0001568090686519,0.0002412122732016
985,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005256774567602,0.0006263542926166,0.0003016488273038,0.0002346358435251,0.0009299360013042,0.00045743790416,0.0002697574364402,0.0002939711431454,0.0001452494921679,0.000278845216502
986,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005940992387874,0.0011050657088704,0.000257977295554,0.0002139007142446,0.0005668948285227,0.0004293380233,0.0002362723838024,0.0002606883042413,0.0001568180586843,0.0002412352846564
987,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005250748074345,0.0006256440978642,0.0003014685594667,0.0002345871074823,0.0009290561571234,0.000457201167055,0.0002696341706864,0.0002938059321373,0.0001452356666533,0.00027874723801
988,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005990660936853,0.0006370382278486,0.0002645864779853,0.0002151236261581,0.0006556383609576,0.00041924640978,0.0002400438885107,0.000259008292674,0.0001555659628458,0.0002467534644297
989,Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259,0.0005981745560835,0.0006362911033246,0.0002644648061764,0.0002150860645117,0.0006553298783713,0.0004190641397296,0.0002399570238379,0.0002588952785773,0.0001555489774161,0.0002466855649173
990,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.0005232299240076,0.0010589225652771,0.0002920606685003,0.0002331660622979,0.0007172158064826,0.0004712326779682,0.0002645316722031,0.0002965992328172,0.0001462738764491,0.0002710116881993
991,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.0005229053212712,0.0010553168886663,0.0002921262298766,0.0002330993848059,0.0007180172033962,0.0004708966643749,0.0002645537460766,0.000296604165822,0.0001462811733528,0.0002710443273757
992,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.0005226356452418,0.0010555001945251,0.0002918970423389,0.0002331182362758,0.0007168120183072,0.0004709738796598,0.0002644154298632,0.0002964295532634,0.000146259756364,0.0002709217354382
993,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.0005223121467988,0.0010519292595439,0.0002919624935498,0.0002330515997966,0.0007176120606035,0.0004706384190656,0.0002644374746449,0.0002964344778058,0.0001462670511545,0.0002709543421182
994,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.0005954509748622,0.0011131820572272,0.0002580450130903,0.0002139892023533,0.0005666994477141,0.0004297890015102,0.000236339565424,0.0002608003304194,0.0001568264702963,0.0002412757512258
995,Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664,0.000594972648214,0.0011089952469331,0.0002580902266168,0.0002139376581445,0.0005670944662302,0.0004295340387978,0.0002363553063978,0.0002608036839933,0.0001568354633223,0.0002412987808559
